Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-09-23 17:45:33;1600893933.271793;faceUp;-0.0255889892578125;0.4616851806640625;-0.8084259033203125;
2020-09-23 17:45:33;1600893933.287449;faceUp;-0.019073486328125;0.4733428955078125;-0.8512115478515625;
2020-09-23 17:45:33;1600893933.2959042;faceUp;-0.0439453125;0.480255126953125;-0.8616485595703125;
2020-09-23 17:45:33;1600893933.300031;faceUp;-0.0389862060546875;0.4853668212890625;-0.872314453125;
2020-09-23 17:45:33;1600893933.309637;faceUp;-0.0289764404296875;0.4750213623046875;-0.8180084228515625;
2020-09-23 17:45:33;1600893933.360052;faceUp;-0.037109375;0.48394775390625;-0.8658294677734375;
2020-09-23 17:45:33;1600893933.409648;faceUp;-0.031219482421875;0.4791412353515625;-0.8348388671875;
2020-09-23 17:45:33;1600893933.459928;faceUp;-0.040130615234375;0.492645263671875;-0.860015869140625;
2020-09-23 17:45:33;1600893933.510189;faceUp;-0.038970947265625;0.4926300048828125;-0.8591461181640625;
2020-09-23 17:45:33;1600893933.562869;faceUp;-0.036346435546875;0.4868316650390625;-0.836700439453125;
2020-09-23 17:45:33;1600893933.611125;faceUp;-0.0338592529296875;0.488677978515625;-0.85113525390625;
2020-09-23 17:45:33;1600893933.660516;faceUp;-0.040985107421875;0.4911041259765625;-0.8479461669921875;
2020-09-23 17:45:33;1600893933.7148352;faceUp;-0.0397796630859375;0.4920501708984375;-0.858184814453125;
2020-09-23 17:45:33;1600893933.7596369;faceUp;-0.0378265380859375;0.49090576171875;-0.8376007080078125;
2020-09-23 17:45:33;1600893933.8098369;faceUp;-0.038909912109375;0.500885009765625;-0.87506103515625;
2020-09-23 17:45:33;1600893933.860385;faceUp;-0.0355224609375;0.482666015625;-0.8132476806640625;
2020-09-23 17:45:33;1600893933.90949;faceUp;-0.03387451171875;0.493011474609375;-0.8574371337890625;
2020-09-23 17:45:33;1600893933.959873;faceUp;-0.04278564453125;0.4981536865234375;-0.8208465576171875;
2020-09-23 17:45:33;1600893934.01158;faceUp;-0.021331787109375;0.490814208984375;-0.7982177734375;
2020-09-23 17:45:33;1600893934.0605469;faceUp;-0.0047607421875;0.5004730224609375;-0.8342437744140625;
2020-09-23 17:45:33;1600893934.1099072;faceUp;-0.238433837890625;0.66796875;-1.3996429443359375;
2020-09-23 17:45:33;1600893934.1624188;faceUp;0.1531219482421875;0.685546875;-1.018310546875;
2020-09-23 17:45:33;1600893934.209904;faceUp;0.09661865234375;0.2998809814453125;0.1325531005859375;
2020-09-23 17:45:33;1600893934.259794;faceUp;-0.0355377197265625;0.0272216796875;0.7370758056640625;
2020-09-23 17:45:33;1600893934.311208;faceUp;-0.024688720703125;0.148406982421875;0.57843017578125;
2020-09-23 17:45:33;1600893934.360307;faceUp;-0.0149383544921875;0.6252899169921875;-0.81842041015625;
2020-09-23 17:45:33;1600893934.410915;faceUp;-0.0291290283203125;0.8034210205078125;-2.18707275390625;
2020-09-23 17:45:33;1600893934.460559;faceUp;0.0933074951171875;0.7261810302734375;-1.8066253662109375;
2020-09-23 17:45:33;1600893934.5108309;faceUp;-0.01007080078125;0.3016815185546875;-0.597412109375;
2020-09-23 17:45:33;1600893934.560453;faceUp;-0.0201873779296875;-0.0689239501953125;0.3125;
2020-09-23 17:45:33;1600893934.611686;faceUp;-0.0310821533203125;0.0482177734375;0.232818603515625;
2020-09-23 17:45:33;1600893934.659677;faceUp;-0.0006256103515625;0.547576904296875;-0.6862335205078125;
2020-09-23 17:45:33;1600893934.71166;faceUp;0.0054168701171875;0.7236480712890625;-2.0538177490234375;
2020-09-23 17:45:33;1600893934.7598228;faceUp;0.001068115234375;0.6578521728515625;-1.851654052734375;
2020-09-23 17:45:33;1600893934.809808;faceUp;-0.039886474609375;0.4326629638671875;-0.6800537109375;
2020-09-23 17:45:33;1600893934.859964;faceUp;0.001220703125;-0.13629150390625;-0.1527557373046875;
2020-09-23 17:45:33;1600893934.910633;faceUp;0.0877838134765625;-0.1123809814453125;-0.3247222900390625;
2020-09-23 17:45:33;1600893934.9583821;faceUp;-0.2195892333984375;0.2472076416015625;-1.1008148193359375;
2020-09-23 17:45:33;1600893935.008419;faceUp;-0.0451202392578125;0.5580902099609375;-2.1101531982421875;
2020-09-23 17:45:33;1600893935.058254;faceUp;0.10260009765625;0.6259918212890625;-2.0357513427734375;
2020-09-23 17:45:33;1600893935.110146;faceUp;0.0030670166015625;0.46881103515625;-0.693878173828125;
2020-09-23 17:45:33;1600893935.158125;faceUp;0.008392333984375;0.0495758056640625;0.1363677978515625;
2020-09-23 17:45:33;1600893935.210863;faceUp;-0.026092529296875;-0.0145263671875;0.1719818115234375;
2020-09-23 17:45:33;1600893935.2580872;faceUp;-0.1465606689453125;0.339874267578125;-0.5160980224609375;
2020-09-23 17:45:33;1600893935.316002;faceUp;0.0406951904296875;0.6413421630859375;-1.831268310546875;
2020-09-23 17:45:33;1600893935.358016;faceUp;0.0829315185546875;0.6467742919921875;-1.99835205078125;
2020-09-23 17:45:33;1600893935.408037;faceUp;-0.0247802734375;0.479339599609375;-0.79150390625;
2020-09-23 17:45:33;1600893935.457881;faceUp;-0.0241241455078125;0.0605316162109375;-0.0144500732421875;
2020-09-23 17:45:33;1600893935.509214;faceUp;-0.026824951171875;-0.026947021484375;-0.0433197021484375;
2020-09-23 17:45:33;1600893935.558222;faceUp;0.0850982666015625;0.206451416015625;-0.260986328125;
2020-09-23 17:45:33;1600893935.609593;faceUp;-0.0156097412109375;0.0097808837890625;-2.1869354248046875;
2020-09-23 17:45:33;1600893935.658201;faceUp;-0.1679840087890625;0.4761962890625;-2.6479644775390625;
2020-09-23 17:45:33;1600893935.7077641;faceUp;-0.035125732421875;0.4389801025390625;-1.438201904296875;
2020-09-23 17:45:33;1600893935.757752;faceUp;0.0679473876953125;0.0195770263671875;-0.3261871337890625;
2020-09-23 17:45:33;1600893935.811943;faceUp;-0.0040435791015625;-0.0874786376953125;-0.2617340087890625;
2020-09-23 17:45:33;1600893935.857552;faceUp;-0.042572021484375;0.2007598876953125;-1.037384033203125;
2020-09-23 17:45:33;1600893935.9180942;faceUp;-0.1072540283203125;0.590606689453125;-1.9203643798828125;
2020-09-23 17:45:33;1600893935.9574962;faceUp;-0.0087738037109375;0.6362457275390625;-2.2548675537109375;
2020-09-23 17:45:33;1600893936.007693;faceUp;0.057373046875;0.475341796875;-1.1364288330078125;
2020-09-23 17:45:33;1600893936.057558;faceUp;0.0312347412109375;0.1030120849609375;-0.0003662109375;
2020-09-23 17:45:33;1600893936.109246;faceUp;-0.0336456298828125;-0.0037384033203125;0.0712127685546875;
2020-09-23 17:45:33;1600893936.157635;faceUp;-0.1720428466796875;0.274017333984375;-0.5034637451171875;
2020-09-23 17:45:33;1600893936.208224;faceUp;-0.0282745361328125;0.578704833984375;-1.6837005615234375;
2020-09-23 17:45:33;1600893936.257244;faceUp;0.0391387939453125;0.6109466552734375;-2.0556182861328125;
2020-09-23 17:45:33;1600893936.307745;faceUp;-0.000213623046875;1.4927825927734375;-0.5153961181640625;
2020-09-23 17:45:33;1600893936.3573189;faceUp;0.023590087890625;-0.0391998291015625;-0.6814422607421875;
2020-09-23 17:45:33;1600893936.407476;faceUp;-0.0310211181640625;-0.0873870849609375;-0.3650360107421875;
2020-09-23 17:45:33;1600893936.457829;faceUp;-0.0686187744140625;0.3386993408203125;-1.0919952392578125;
2020-09-23 17:45:33;1600893936.5080662;faceUp;-0.0327606201171875;0.6276092529296875;-1.9268951416015625;
2020-09-23 17:45:33;1600893936.55696;faceUp;0.0038909912109375;0.57550048828125;-2.0429534912109375;
2020-09-23 17:45:33;1600893936.6078691;faceUp;0.010833740234375;0.3733978271484375;-1.0742645263671875;
2020-09-23 17:45:33;1600893936.657105;faceUp;-0.037322998046875;0.0771484375;-0.0502777099609375;
2020-09-23 17:45:33;1600893936.707154;faceUp;-0.04205322265625;0.0572052001953125;-0.039886474609375;
2020-09-23 17:45:33;1600893936.756777;faceUp;0.049560546875;0.331085205078125;-0.8749237060546875;
2020-09-23 17:45:33;1600893936.806899;faceUp;-0.033843994140625;0.5202178955078125;-1.6834716796875;
2020-09-23 17:45:33;1600893936.85672;faceUp;-0.0276947021484375;0.5345458984375;-1.7960357666015625;
2020-09-23 17:45:33;1600893936.907548;faceUp;0.0147247314453125;0.3199615478515625;-0.7806243896484375;
2020-09-23 17:45:33;1600893936.956791;faceUp;-0.0241851806640625;0.0322723388671875;-0.0424957275390625;
2020-09-23 17:45:33;1600893937.006969;faceUp;-0.02801513671875;0.074859619140625;-0.279022216796875;
2020-09-23 17:45:33;1600893937.0573401;faceUp;-0.1503143310546875;-0.1670684814453125;-1.589813232421875;
2020-09-23 17:45:33;1600893937.106858;faceUp;0.0274810791015625;0.0822296142578125;-2.0264129638671875;
2020-09-23 17:45:33;1600893937.156359;faceUp;-0.026031494140625;0.266265869140625;-1.55401611328125;
2020-09-23 17:45:33;1600893937.206729;faceUp;0.0138397216796875;0.2801361083984375;-0.3709259033203125;
2020-09-23 17:45:33;1600893937.256438;faceUp;0.021087646484375;0.052398681640625;0.2542724609375;
2020-09-23 17:45:33;1600893937.306499;faceUp;-0.007049560546875;0.1287994384765625;-0.1051483154296875;
2020-09-23 17:45:33;1600893937.356278;faceUp;-0.0343170166015625;0.426544189453125;-1.15057373046875;
2020-09-23 17:45:33;1600893937.40792;faceUp;-0.0592803955078125;0.530914306640625;-1.905120849609375;
2020-09-23 17:45:33;1600893937.4561129;faceUp;0.0130462646484375;0.4240875244140625;-1.434051513671875;
2020-09-23 17:45:33;1600893937.506608;faceUp;0.031463623046875;0.1550140380859375;-0.5427093505859375;
2020-09-23 17:45:33;1600893937.556242;faceUp;-0.029144287109375;0.012908935546875;-0.14141845703125;
2020-09-23 17:45:33;1600893937.6065989;faceUp;-0.073822021484375;0.186004638671875;-0.5699310302734375;
2020-09-23 17:45:33;1600893937.65674;faceUp;-0.0095062255859375;0.430999755859375;-1.5686187744140625;
2020-09-23 17:45:33;1600893937.7064419;faceUp;0.003936767578125;0.4977569580078125;-1.8399505615234375;
2020-09-23 17:45:33;1600893937.756167;faceUp;-0.005859375;0.392364501953125;-1.229949951171875;
2020-09-23 17:45:33;1600893937.806613;faceUp;-0.0176849365234375;0.1321868896484375;-0.3641815185546875;
2020-09-23 17:45:33;1600893937.8560119;faceUp;0.0659332275390625;0.120574951171875;-0.0135040283203125;
2020-09-23 17:45:33;1600893937.906098;faceUp;0.0994720458984375;-0.032958984375;-1.2940826416015625;
2020-09-23 17:45:33;1600893937.965656;faceUp;-0.0391387939453125;0.25213623046875;-2.19976806640625;
2020-09-23 17:45:33;1600893938.006108;faceUp;-0.154052734375;0.38995361328125;-2.13739013671875;
2020-09-23 17:45:33;1600893938.055676;faceUp;0.0360107421875;0.2305755615234375;-1.259124755859375;
2020-09-23 17:45:33;1600893938.10647;faceUp;0.02020263671875;-0.0088348388671875;-0.5626678466796875;
2020-09-23 17:45:33;1600893938.1556392;faceUp;0.0576934814453125;0.058349609375;-0.218658447265625;
2020-09-23 17:45:33;1600893938.205852;faceUp;-0.071136474609375;0.352630615234375;-0.967742919921875;
2020-09-23 17:45:33;1600893938.256116;faceUp;-0.121368408203125;0.45587158203125;-1.706756591796875;
2020-09-23 17:45:33;1600893938.30563;faceUp;0.05181884765625;0.393890380859375;-1.500213623046875;
2020-09-23 17:45:33;1600893938.355425;faceUp;0.069061279296875;0.27044677734375;-0.7581024169921875;
2020-09-23 17:45:33;1600893938.407404;faceUp;-0.03125;0.0941314697265625;-0.127655029296875;
2020-09-23 17:45:33;1600893938.455378;faceUp;-0.132354736328125;0.107269287109375;-0.4097137451171875;
2020-09-23 17:45:33;1600893938.505687;faceUp;0.01153564453125;0.301055908203125;-1.25946044921875;
2020-09-23 17:45:33;1600893938.556096;faceUp;0.0252532958984375;0.4549407958984375;-1.677978515625;
2020-09-23 17:45:33;1600893938.605334;faceUp;-0.020294189453125;0.449188232421875;-1.404449462890625;
2020-09-23 17:45:33;1600893938.65513;faceUp;-0.0801849365234375;0.340087890625;-0.56048583984375;
2020-09-23 17:45:33;1600893938.7053099;faceUp;0.1968536376953125;0.09246826171875;0.2509002685546875;
2020-09-23 17:45:33;1600893938.755299;faceUp;-0.2003173828125;0.069091796875;0.1344146728515625;
2020-09-23 17:45:33;1600893938.805348;faceUp;0.042633056640625;0.3863983154296875;-0.8423309326171875;
2020-09-23 17:45:33;1600893938.85528;faceUp;0.1381683349609375;0.53936767578125;-1.2620849609375;
2020-09-23 17:45:33;1600893938.905314;faceUp;-0.0413360595703125;0.3284454345703125;-0.8340301513671875;
2020-09-23 17:45:33;1600893938.955336;faceUp;0.0478057861328125;0.001953125;-0.5568389892578125;
2020-09-23 17:45:33;1600893939.0050368;faceUp;-0.0529327392578125;0.00250244140625;-0.5258026123046875;
2020-09-23 17:45:33;1600893939.0548348;faceUp;-0.12652587890625;0.289276123046875;-1.0260467529296875;
2020-09-23 17:45:33;1600893939.105078;faceUp;0.0752716064453125;0.4331512451171875;-1.588104248046875;
2020-09-23 17:45:33;1600893939.155463;faceUp;0.0839385986328125;0.323089599609375;-1.5562591552734375;
2020-09-23 17:45:33;1600893939.2048259;faceUp;-0.1104888916015625;0.211883544921875;-1.00640869140625;
2020-09-23 17:45:33;1600893939.25461;faceUp;-0.093719482421875;0.10009765625;-0.3965911865234375;
2020-09-23 17:45:33;1600893939.304833;faceUp;0.030914306640625;0.1577301025390625;-0.417266845703125;
2020-09-23 17:45:33;1600893939.354628;faceUp;0.0200958251953125;0.30078125;-1.006500244140625;
2020-09-23 17:45:33;1600893939.405029;faceUp;-0.0493927001953125;-0.056610107421875;-1.5015411376953125;
2020-09-23 17:45:33;1600893939.454705;faceUp;0.2310638427734375;0.3667755126953125;-0.9504852294921875;
2020-09-23 17:45:33;1600893939.504816;faceUp;-0.15948486328125;0.0612030029296875;-0.8849639892578125;
